,,,-215.59996821E-6,-79.999998212E-3,,,,,-215.59996821E-6,0.0,,,,,-215.59996821E-6,-79.999998212E-3,,,,,-215.59996821E-6,79.999998212E-3,
,,,-215.19996517E-6,-79.999998212E-3,,,,,-215.19996517E-6,0.0,,,,,-215.19996517E-6,0.0,,,,,-215.19996517E-6,0.0,
,,,-214.79997667E-6,-159.99999642E-3,,,,,-214.79997667E-6,0.0,,,,,-214.79997667E-6,-79.999998212E-3,,,,,-214.79997667E-6,0.0,
,,,-214.39997363E-6,-79.999998212E-3,,,,,-214.39997363E-6,0.0,,,,,-214.39997363E-6,-79.999998212E-3,,,,,-214.39997363E-6,-79.999998212E-3,
,,,-213.99997058E-6,-79.999998212E-3,,,,,-213.99997058E-6,0.0,,,,,-213.99997058E-6,0.0,,,,,-213.99997058E-6,79.999998212E-3,
,,,-213.59996754E-6,0.0,,,,,-213.59996754E-6,79.999998212E-3,,,,,-213.59996754E-6,-79.999998212E-3,,,,,-213.59996754E-6,0.0,
,,,-213.19997904E-6,0.0,,,,,-213.19997904E-6,0.0,,,,,-213.19997904E-6,-79.999998212E-3,,,,,-213.19997904E-6,79.999998212E-3,
,,,-212.79997600E-6,79.999998212E-3,,,,,-212.79997600E-6,0.0,,,,,-212.79997600E-6,0.0,,,,,-212.79997600E-6,0.0,
,,,-212.39997295E-6,79.999998212E-3,,,,,-212.39997295E-6,0.0,,,,,-212.39997295E-6,-79.999998212E-3,,,,,-212.39997295E-6,79.999998212E-3,
,,,-211.99996991E-6,79.999998212E-3,,,,,-211.99996991E-6,79.999998212E-3,,,,,-211.99996991E-6,0.0,,,,,-211.99996991E-6,0.0,
,,,-211.59996686E-6,0.0,,,,,-211.59996686E-6,0.0,,,,,-211.59996686E-6,-159.99999642E-3,,,,,-211.59996686E-6,0.0,
,,,-211.19997837E-6,159.99999642E-3,,,,,-211.19997837E-6,-79.999998212E-3,,,,,-211.19997837E-6,0.0,,,,,-211.19997837E-6,0.0,
,,,-210.79997532E-6,79.999998212E-3,,,,,-210.79997532E-6,79.999998212E-3,,,,,-210.79997532E-6,-79.999998212E-3,,,,,-210.79997532E-6,159.99999642E-3,
,,,-210.39997227E-6,79.999998212E-3,,,,,-210.39997227E-6,79.999998212E-3,,,,,-210.39997227E-6,-79.999998212E-3,,,,,-210.39997227E-6,0.0,
,,,-209.99996923E-6,79.999998212E-3,,,,,-209.99996923E-6,0.0,,,,,-209.99996923E-6,0.0,,,,,-209.99996923E-6,0.0,
,,,-209.59996618E-6,159.99999642E-3,,,,,-209.59996618E-6,0.0,,,,,-209.59996618E-6,-79.999998212E-3,,,,,-209.59996618E-6,79.999998212E-3,
,,,-209.19997769E-6,79.999998212E-3,,,,,-209.19997769E-6,0.0,,,,,-209.19997769E-6,0.0,,,,,-209.19997769E-6,79.999998212E-3,
,,,-208.79997464E-6,159.99999642E-3,,,,,-208.79997464E-6,159.99999642E-3,,,,,-208.79997464E-6,0.0,,,,,-208.79997464E-6,0.0,
,,,-208.39997160E-6,239.99999464E-3,,,,,-208.39997160E-6,0.0,,,,,-208.39997160E-6,0.0,,,,,-208.39997160E-6,79.999998212E-3,
,,,-207.99996855E-6,239.99999464E-3,,,,,-207.99996855E-6,79.999998212E-3,,,,,-207.99996855E-6,0.0,,,,,-207.99996855E-6,79.999998212E-3,
,,,-207.59996551E-6,319.99999285E-3,,,,,-207.59996551E-6,79.999998212E-3,,,,,-207.59996551E-6,-79.999998212E-3,,,,,-207.59996551E-6,-79.999998212E-3,
,,,-207.19997701E-6,319.99999285E-3,,,,,-207.19997701E-6,79.999998212E-3,,,,,-207.19997701E-6,0.0,,,,,-207.19997701E-6,79.999998212E-3,
,,,-206.79997397E-6,239.99999464E-3,,,,,-206.79997397E-6,0.0,,,,,-206.79997397E-6,-79.999998212E-3,,,,,-206.79997397E-6,0.0,
,,,-206.39997092E-6,319.99999285E-3,,,,,-206.39997092E-6,0.0,,,,,-206.39997092E-6,-79.999998212E-3,,,,,-206.39997092E-6,0.0,
,,,-205.99996787E-6,319.99999285E-3,,,,,-205.99996787E-6,0.0,,,,,-205.99996787E-6,-79.999998212E-3,,,,,-205.99996787E-6,0.0,
,,,-205.59996483E-6,319.99999285E-3,,,,,-205.59996483E-6,0.0,,,,,-205.59996483E-6,0.0,,,,,-205.59996483E-6,79.999998212E-3,
,,,-205.19997634E-6,319.99999285E-3,,,,,-205.19997634E-6,79.999998212E-3,,,,,-205.19997634E-6,-159.99999642E-3,,,,,-205.19997634E-6,79.999998212E-3,
,,,-204.79997329E-6,399.99997616E-3,,,,,-204.79997329E-6,79.999998212E-3,,,,,-204.79997329E-6,-79.999998212E-3,,,,,-204.79997329E-6,0.0,
,,,-204.39997024E-6,399.99997616E-3,,,,,-204.39997024E-6,79.999998212E-3,,,,,-204.39997024E-6,-79.999998212E-3,,,,,-204.39997024E-6,-79.999998212E-3,
,,,-203.99996720E-6,399.99997616E-3,,,,,-203.99996720E-6,79.999998212E-3,,,,,-203.99996720E-6,-79.999998212E-3,,,,,-203.99996720E-6,0.0,
,,,-203.59997870E-6,399.99997616E-3,,,,,-203.59997870E-6,79.999998212E-3,,,,,-203.59997870E-6,-79.999998212E-3,,,,,-203.59997870E-6,0.0,
,,,-203.19997566E-6,560.000002384E-3,,,,,-203.19997566E-6,0.0,,,,,-203.19997566E-6,0.0,,,,,-203.19997566E-6,159.99999642E-3,
,,,-202.79997261E-6,560.000002384E-3,,,,,-202.79997261E-6,0.0,,,,,-202.79997261E-6,0.0,,,,,-202.79997261E-6,79.999998212E-3,
,,,-202.39996957E-6,399.99997616E-3,,,,,-202.39996957E-6,0.0,,,,,-202.39996957E-6,0.0,,,,,-202.39996957E-6,0.0,
,,,-201.99996652E-6,560.000002384E-3,,,,,-201.99996652E-6,159.99999642E-3,,,,,-201.99996652E-6,-79.999998212E-3,,,,,-201.99996652E-6,0.0,
,,,-201.59997803E-6,639.999985695E-3,,,,,-201.59997803E-6,0.0,,,,,-201.59997803E-6,-79.999998212E-3,,,,,-201.59997803E-6,0.0,
,,,-201.19997498E-6,639.999985695E-3,,,,,-201.19997498E-6,0.0,,,,,-201.19997498E-6,0.0,,,,,-201.19997498E-6,79.999998212E-3,
,,,-200.79997194E-6,560.000002384E-3,,,,,-200.79997194E-6,79.999998212E-3,,,,,-200.79997194E-6,-159.99999642E-3,,,,,-200.79997194E-6,79.999998212E-3,
,,,-200.39996889E-6,639.999985695E-3,,,,,-200.39996889E-6,0.0,,,,,-200.39996889E-6,-79.999998212E-3,,,,,-200.39996889E-6,-79.999998212E-3,
,,,-199.99996584E-6,639.999985695E-3,,,,,-199.99996584E-6,0.0,,,,,-199.99996584E-6,-79.999998212E-3,,,,,-199.99996584E-6,0.0,
,,,-199.59997735E-6,639.999985695E-3,,,,,-199.59997735E-6,0.0,,,,,-199.59997735E-6,0.0,,,,,-199.59997735E-6,79.999998212E-3,
,,,-199.19997430E-6,639.999985695E-3,,,,,-199.19997430E-6,79.999998212E-3,,,,,-199.19997430E-6,-79.999998212E-3,,,,,-199.19997430E-6,0.0,
,,,-198.79997126E-6,719.999969006E-3,,,,,-198.79997126E-6,0.0,,,,,-198.79997126E-6,0.0,,,,,-198.79997126E-6,-79.999998212E-3,
,,,-198.39996821E-6,799.999952316E-3,,,,,-198.39996821E-6,79.999998212E-3,,,,,-198.39996821E-6,0.0,,,,,-198.39996821E-6,0.0,
,,,-197.99996517E-6,719.999969006E-3,,,,,-197.99996517E-6,0.0,,,,,-197.99996517E-6,-79.999998212E-3,,,,,-197.99996517E-6,-79.999998212E-3,
,,,-197.59997667E-6,799.999952316E-3,,,,,-197.59997667E-6,0.0,,,,,-197.59997667E-6,79.999998212E-3,,,,,-197.59997667E-6,0.0,
,,,-197.19997363E-6,799.999952316E-3,,,,,-197.19997363E-6,0.0,,,,,-197.19997363E-6,-79.999998212E-3,,,,,-197.19997363E-6,0.0,
,,,-196.79997058E-6,799.999952316E-3,,,,,-196.79997058E-6,0.0,,,,,-196.79997058E-6,0.0,,,,,-196.79997058E-6,0.0,
,,,-196.39996754E-6,719.999969006E-3,,,,,-196.39996754E-6,79.999998212E-3,,,,,-196.39996754E-6,0.0,,,,,-196.39996754E-6,0.0,
,,,-195.99997904E-6,879.999995232E-3,,,,,-195.99997904E-6,0.0,,,,,-195.99997904E-6,0.0,,,,,-195.99997904E-6,0.0,
,,,-195.59997600E-6,799.999952316E-3,,,,,-195.59997600E-6,-79.999998212E-3,,,,,-195.59997600E-6,-79.999998212E-3,,,,,-195.59997600E-6,79.999998212E-3,
,,,-195.19997295E-6,879.999995232E-3,,,,,-195.19997295E-6,79.999998212E-3,,,,,-195.19997295E-6,-79.999998212E-3,,,,,-195.19997295E-6,0.0,
,,,-194.79996990E-6,879.999995232E-3,,,,,-194.79996990E-6,79.999998212E-3,,,,,-194.79996990E-6,0.0,,,,,-194.79996990E-6,79.999998212E-3,
,,,-194.39996686E-6,959.999978542E-3,,,,,-194.39996686E-6,0.0,,,,,-194.39996686E-6,0.0,,,,,-194.39996686E-6,0.0,
,,,-193.99997836E-6,1.0400000,,,,,-193.99997836E-6,79.999998212E-3,,,,,-193.99997836E-6,-79.999998212E-3,,,,,-193.99997836E-6,0.0,
,,,-193.59997532E-6,959.999978542E-3,,,,,-193.59997532E-6,79.999998212E-3,,,,,-193.59997532E-6,0.0,,,,,-193.59997532E-6,0.0,
,,,-193.19997227E-6,1.0400000,,,,,-193.19997227E-6,0.0,,,,,-193.19997227E-6,79.999998212E-3,,,,,-193.19997227E-6,0.0,
,,,-192.79996923E-6,1.0400000,,,,,-192.79996923E-6,79.999998212E-3,,,,,-192.79996923E-6,-79.999998212E-3,,,,,-192.79996923E-6,-79.999998212E-3,
,,,-192.39996618E-6,959.999978542E-3,,,,,-192.39996618E-6,0.0,,,,,-192.39996618E-6,79.999998212E-3,,,,,-192.39996618E-6,79.999998212E-3,
,,,-191.99997769E-6,959.999978542E-3,,,,,-191.99997769E-6,79.999998212E-3,,,,,-191.99997769E-6,-79.999998212E-3,,,,,-191.99997769E-6,0.0,
,,,-191.59997464E-6,1.0400000,,,,,-191.59997464E-6,79.999998212E-3,,,,,-191.59997464E-6,0.0,,,,,-191.59997464E-6,-79.999998212E-3,
,,,-191.19997160E-6,1.0400000,,,,,-191.19997160E-6,79.999998212E-3,,,,,-191.19997160E-6,-79.999998212E-3,,,,,-191.19997160E-6,0.0,
,,,-190.79996855E-6,1.0400000,,,,,-190.79996855E-6,79.999998212E-3,,,,,-190.79996855E-6,79.999998212E-3,,,,,-190.79996855E-6,0.0,
,,,-190.39996550E-6,1.0400000,,,,,-190.39996550E-6,79.999998212E-3,,,,,-190.39996550E-6,79.999998212E-3,,,,,-190.39996550E-6,0.0,
,,,-189.99997701E-6,1.1200000,,,,,-189.99997701E-6,79.999998212E-3,,,,,-189.99997701E-6,-79.999998212E-3,,,,,-189.99997701E-6,-79.999998212E-3,
,,,-189.59997396E-6,1.1999999,,,,,-189.59997396E-6,0.0,,,,,-189.59997396E-6,0.0,,,,,-189.59997396E-6,0.0,
,,,-189.19997092E-6,1.1999999,,,,,-189.19997092E-6,0.0,,,,,-189.19997092E-6,-79.999998212E-3,,,,,-189.19997092E-6,79.999998212E-3,
,,,-188.79996787E-6,1.0400000,,,,,-188.79996787E-6,0.0,,,,,-188.79996787E-6,-79.999998212E-3,,,,,-188.79996787E-6,79.999998212E-3,
,,,-188.39996483E-6,1.1200000,,,,,-188.39996483E-6,159.99999642E-3,,,,,-188.39996483E-6,-79.999998212E-3,,,,,-188.39996483E-6,-79.999998212E-3,
,,,-187.99997633E-6,1.1200000,,,,,-187.99997633E-6,0.0,,,,,-187.99997633E-6,0.0,,,,,-187.99997633E-6,-79.999998212E-3,
,,,-187.59997329E-6,1.1200000,,,,,-187.59997329E-6,79.999998212E-3,,,,,-187.59997329E-6,0.0,,,,,-187.59997329E-6,79.999998212E-3,
,,,-187.19997024E-6,1.1999999,,,,,-187.19997024E-6,0.0,,,,,-187.19997024E-6,0.0,,,,,-187.19997024E-6,0.0,
,,,-186.79996720E-6,1.1200000,,,,,-186.79996720E-6,0.0,,,,,-186.79996720E-6,-79.999998212E-3,,,,,-186.79996720E-6,0.0,
,,,-186.39997870E-6,1.1999999,,,,,-186.39997870E-6,-79.999998212E-3,,,,,-186.39997870E-6,-79.999998212E-3,,,,,-186.39997870E-6,79.999998212E-3,
,,,-185.99997566E-6,1.2800000,,,,,-185.99997566E-6,0.0,,,,,-185.99997566E-6,0.0,,,,,-185.99997566E-6,0.0,
,,,-185.59997261E-6,1.1200000,,,,,-185.59997261E-6,0.0,,,,,-185.59997261E-6,-79.999998212E-3,,,,,-185.59997261E-6,0.0,
,,,-185.19996956E-6,1.1200000,,,,,-185.19996956E-6,79.999998212E-3,,,,,-185.19996956E-6,-79.999998212E-3,,,,,-185.19996956E-6,0.0,
,,,-184.79996652E-6,1.2800000,,,,,-184.79996652E-6,0.0,,,,,-184.79996652E-6,-79.999998212E-3,,,,,-184.79996652E-6,79.999998212E-3,
,,,-184.39997802E-6,1.1999999,,,,,-184.39997802E-6,79.999998212E-3,,,,,-184.39997802E-6,-79.999998212E-3,,,,,-184.39997802E-6,0.0,
,,,-183.99997498E-6,1.1999999,,,,,-183.99997498E-6,-79.999998212E-3,,,,,-183.99997498E-6,-79.999998212E-3,,,,,-183.99997498E-6,79.999998212E-3,
,,,-183.59997193E-6,1.1999999,,,,,-183.59997193E-6,79.999998212E-3,,,,,-183.59997193E-6,0.0,,,,,-183.59997193E-6,-79.999998212E-3,
,,,-183.19996889E-6,1.3600000,,,,,-183.19996889E-6,0.0,,,,,-183.19996889E-6,0.0,,,,,-183.19996889E-6,79.999998212E-3,
,,,-182.79996584E-6,1.2800000,,,,,-182.79996584E-6,0.0,,,,,-182.79996584E-6,-79.999998212E-3,,,,,-182.79996584E-6,79.999998212E-3,
,,,-182.39997735E-6,1.2800000,,,,,-182.39997735E-6,0.0,,,,,-182.39997735E-6,0.0,,,,,-182.39997735E-6,79.999998212E-3,
,,,-181.99997430E-6,1.2800000,,,,,-181.99997430E-6,0.0,,,,,-181.99997430E-6,0.0,,,,,-181.99997430E-6,0.0,
,,,-181.59997126E-6,1.3600000,,,,,-181.59997126E-6,79.999998212E-3,,,,,-181.59997126E-6,-79.999998212E-3,,,,,-181.59997126E-6,0.0,
,,,-181.19996821E-6,1.2800000,,,,,-181.19996821E-6,0.0,,,,,-181.19996821E-6,0.0,,,,,-181.19996821E-6,0.0,
,,,-180.79996516E-6,1.2800000,,,,,-180.79996516E-6,0.0,,,,,-180.79996516E-6,0.0,,,,,-180.79996516E-6,0.0,
,,,-180.39997667E-6,1.3600000,,,,,-180.39997667E-6,0.0,,,,,-180.39997667E-6,-79.999998212E-3,,,,,-180.39997667E-6,-79.999998212E-3,
,,,-179.99997362E-6,1.4399999,,,,,-179.99997362E-6,0.0,,,,,-179.99997362E-6,0.0,,,,,-179.99997362E-6,0.0,
,,,-179.59997058E-6,1.4399999,,,,,-179.59997058E-6,0.0,,,,,-179.59997058E-6,0.0,,,,,-179.59997058E-6,79.999998212E-3,
,,,-179.19996753E-6,1.2800000,,,,,-179.19996753E-6,79.999998212E-3,,,,,-179.19996753E-6,-79.999998212E-3,,,,,-179.19996753E-6,79.999998212E-3,
,,,-178.79996449E-6,1.3600000,,,,,-178.79996449E-6,79.999998212E-3,,,,,-178.79996449E-6,-79.999998212E-3,,,,,-178.79996449E-6,0.0,
,,,-178.39997599E-6,1.3600000,,,,,-178.39997599E-6,0.0,,,,,-178.39997599E-6,0.0,,,,,-178.39997599E-6,-79.999998212E-3,
,,,-177.99997295E-6,1.3600000,,,,,-177.99997295E-6,79.999998212E-3,,,,,-177.99997295E-6,-79.999998212E-3,,,,,-177.99997295E-6,-79.999998212E-3,
,,,-177.59996990E-6,1.3600000,,,,,-177.59996990E-6,79.999998212E-3,,,,,-177.59996990E-6,0.0,,,,,-177.59996990E-6,0.0,
,,,-177.19996686E-6,1.4399999,,,,,-177.19996686E-6,79.999998212E-3,,,,,-177.19996686E-6,0.0,,,,,-177.19996686E-6,0.0,
,,,-176.79997836E-6,1.4399999,,,,,-176.79997836E-6,79.999998212E-3,,,,,-176.79997836E-6,0.0,,,,,-176.79997836E-6,0.0,
,,,-176.39997532E-6,1.4399999,,,,,-176.39997532E-6,0.0,,,,,-176.39997532E-6,-79.999998212E-3,,,,,-176.39997532E-6,0.0,
,,,-175.99997227E-6,1.5200000,,,,,-175.99997227E-6,0.0,,,,,-175.99997227E-6,0.0,,,,,-175.99997227E-6,-79.999998212E-3,
,,,-175.59996923E-6,1.4399999,,,,,-175.59996923E-6,79.999998212E-3,,,,,-175.59996923E-6,-79.999998212E-3,,,,,-175.59996923E-6,0.0,
,,,-175.19996618E-6,1.4399999,,,,,-175.19996618E-6,79.999998212E-3,,,,,-175.19996618E-6,-79.999998212E-3,,,,,-175.19996618E-6,-79.999998212E-3,
,,,-174.79997769E-6,1.4399999,,,,,-174.79997769E-6,79.999998212E-3,,,,,-174.79997769E-6,-79.999998212E-3,,,,,-174.79997769E-6,0.0,
,,,-174.39997464E-6,1.4399999,,,,,-174.39997464E-6,79.999998212E-3,,,,,-174.39997464E-6,-79.999998212E-3,,,,,-174.39997464E-6,0.0,
,,,-173.99997159E-6,1.4399999,,,,,-173.99997159E-6,0.0,,,,,-173.99997159E-6,0.0,,,,,-173.99997159E-6,79.999998212E-3,
,,,-173.59996855E-6,1.4399999,,,,,-173.59996855E-6,79.999998212E-3,,,,,-173.59996855E-6,0.0,,,,,-173.59996855E-6,-79.999998212E-3,
,,,-173.19996550E-6,1.5200000,,,,,-173.19996550E-6,-79.999998212E-3,,,,,-173.19996550E-6,0.0,,,,,-173.19996550E-6,0.0,
,,,-172.79997701E-6,1.5200000,,,,,-172.79997701E-6,0.0,,,,,-172.79997701E-6,0.0,,,,,-172.79997701E-6,79.999998212E-3,
,,,-172.39997396E-6,1.4399999,,,,,-172.39997396E-6,0.0,,,,,-172.39997396E-6,-79.999998212E-3,,,,,-172.39997396E-6,0.0,
,,,-171.99997092E-6,1.3600000,,,,,-171.99997092E-6,79.999998212E-3,,,,,-171.99997092E-6,-79.999998212E-3,,,,,-171.99997092E-6,0.0,
,,,-171.59996787E-6,1.5200000,,,,,-171.59996787E-6,0.0,,,,,-171.59996787E-6,-79.999998212E-3,,,,,-171.59996787E-6,79.999998212E-3,
,,,-171.19996483E-6,1.3600000,,,,,-171.19996483E-6,0.0,,,,,-171.19996483E-6,-79.999998212E-3,,,,,-171.19996483E-6,79.999998212E-3,
,,,-170.79997633E-6,1.4399999,,,,,-170.79997633E-6,0.0,,,,,-170.79997633E-6,0.0,,,,,-170.79997633E-6,0.0,
,,,-170.39997329E-6,1.4399999,,,,,-170.39997329E-6,0.0,,,,,-170.39997329E-6,-79.999998212E-3,,,,,-170.39997329E-6,-79.999998212E-3,
,,,-169.99997024E-6,1.5200000,,,,,-169.99997024E-6,0.0,,,,,-169.99997024E-6,-79.999998212E-3,,,,,-169.99997024E-6,0.0,
,,,-169.59996719E-6,1.4399999,,,,,-169.59996719E-6,-79.999998212E-3,,,,,-169.59996719E-6,0.0,,,,,-169.59996719E-6,0.0,
,,,-169.19997870E-6,1.5200000,,,,,-169.19997870E-6,0.0,,,,,-169.19997870E-6,0.0,,,,,-169.19997870E-6,0.0,
,,,-168.79997565E-6,1.4399999,,,,,-168.79997565E-6,0.0,,,,,-168.79997565E-6,-79.999998212E-3,,,,,-168.79997565E-6,0.0,
,,,-168.39997261E-6,1.5200000,,,,,-168.39997261E-6,0.0,,,,,-168.39997261E-6,0.0,,,,,-168.39997261E-6,0.0,
,,,-167.99996956E-6,1.5200000,,,,,-167.99996956E-6,0.0,,,,,-167.99996956E-6,-79.999998212E-3,,,,,-167.99996956E-6,-79.999998212E-3,
,,,-167.59996652E-6,1.5999999,,,,,-167.59996652E-6,79.999998212E-3,,,,,-167.59996652E-6,0.0,,,,,-167.59996652E-6,0.0,
,,,-167.19997802E-6,1.5200000,,,,,-167.19997802E-6,79.999998212E-3,,,,,-167.19997802E-6,0.0,,,,,-167.19997802E-6,0.0,
,,,-166.79997498E-6,1.5200000,,,,,-166.79997498E-6,79.999998212E-3,,,,,-166.79997498E-6,0.0,,,,,-166.79997498E-6,0.0,
,,,-166.39997193E-6,1.5200000,,,,,-166.39997193E-6,0.0,,,,,-166.39997193E-6,0.0,,,,,-166.39997193E-6,0.0,
,,,-165.99996889E-6,1.5200000,,,,,-165.99996889E-6,0.0,,,,,-165.99996889E-6,-159.99999642E-3,,,,,-165.99996889E-6,0.0,
,,,-165.59996584E-6,1.5999999,,,,,-165.59996584E-6,79.999998212E-3,,,,,-165.59996584E-6,-79.999998212E-3,,,,,-165.59996584E-6,0.0,
,,,-165.19997735E-6,1.5200000,,,,,-165.19997735E-6,79.999998212E-3,,,,,-165.19997735E-6,0.0,,,,,-165.19997735E-6,0.0,
,,,-164.79997430E-6,1.5999999,,,,,-164.79997430E-6,0.0,,,,,-164.79997430E-6,0.0,,,,,-164.79997430E-6,0.0,
,,,-164.39997125E-6,1.5999999,,,,,-164.39997125E-6,0.0,,,,,-164.39997125E-6,0.0,,,,,-164.39997125E-6,0.0,
,,,-163.99996821E-6,1.5200000,,,,,-163.99996821E-6,79.999998212E-3,,,,,-163.99996821E-6,-159.99999642E-3,,,,,-163.99996821E-6,79.999998212E-3,
,,,-163.59996516E-6,1.5999999,,,,,-163.59996516E-6,0.0,,,,,-163.59996516E-6,-79.999998212E-3,,,,,-163.59996516E-6,79.999998212E-3,
,,,-163.19997667E-6,1.5999999,,,,,-163.19997667E-6,79.999998212E-3,,,,,-163.19997667E-6,-79.999998212E-3,,,,,-163.19997667E-6,79.999998212E-3,
,,,-162.79997362E-6,1.5200000,,,,,-162.79997362E-6,79.999998212E-3,,,,,-162.79997362E-6,0.0,,,,,-162.79997362E-6,79.999998212E-3,
,,,-162.39997058E-6,1.5200000,,,,,-162.39997058E-6,79.999998212E-3,,,,,-162.39997058E-6,0.0,,,,,-162.39997058E-6,0.0,
,,,-161.99996753E-6,1.5999999,,,,,-161.99996753E-6,0.0,,,,,-161.99996753E-6,-79.999998212E-3,,,,,-161.99996753E-6,-79.999998212E-3,
,,,-161.59996449E-6,1.5999999,,,,,-161.59996449E-6,159.99999642E-3,,,,,-161.59996449E-6,0.0,,,,,-161.59996449E-6,79.999998212E-3,
,,,-161.19997599E-6,1.4399999,,,,,-161.19997599E-6,79.999998212E-3,,,,,-161.19997599E-6,-79.999998212E-3,,,,,-161.19997599E-6,79.999998212E-3,
,,,-160.79997295E-6,1.5999999,,,,,-160.79997295E-6,79.999998212E-3,,,,,-160.79997295E-6,-79.999998212E-3,,,,,-160.79997295E-6,0.0,
,,,-160.39996990E-6,1.4399999,,,,,-160.39996990E-6,0.0,,,,,-160.39996990E-6,-79.999998212E-3,,,,,-160.39996990E-6,-79.999998212E-3,
,,,-159.99996685E-6,1.5999999,,,,,-159.99996685E-6,79.999998212E-3,,,,,-159.99996685E-6,0.0,,,,,-159.99996685E-6,79.999998212E-3,
,,,-159.59997836E-6,1.4399999,,,,,-159.59997836E-6,79.999998212E-3,,,,,-159.59997836E-6,-79.999998212E-3,,,,,-159.59997836E-6,0.0,
,,,-159.19997531E-6,1.5999999,,,,,-159.19997531E-6,0.0,,,,,-159.19997531E-6,0.0,,,,,-159.19997531E-6,0.0,
,,,-158.79997227E-6,1.5999999,,,,,-158.79997227E-6,0.0,,,,,-158.79997227E-6,0.0,,,,,-158.79997227E-6,0.0,
,,,-158.39996922E-6,1.5200000,,,,,-158.39996922E-6,0.0,,,,,-158.39996922E-6,0.0,,,,,-158.39996922E-6,-79.999998212E-3,
,,,-157.99996618E-6,1.4399999,,,,,-157.99996618E-6,0.0,,,,,-157.99996618E-6,0.0,,,,,-157.99996618E-6,-79.999998212E-3,
,,,-157.59997768E-6,1.5999999,,,,,-157.59997768E-6,79.999998212E-3,,,,,-157.59997768E-6,-79.999998212E-3,,,,,-157.59997768E-6,0.0,
,,,-157.19997464E-6,1.5200000,,,,,-157.19997464E-6,0.0,,,,,-157.19997464E-6,0.0,,,,,-157.19997464E-6,0.0,
,,,-156.79997159E-6,1.5200000,,,,,-156.79997159E-6,79.999998212E-3,,,,,-156.79997159E-6,79.999998212E-3,,,,,-156.79997159E-6,0.0,
,,,-156.39996855E-6,1.4399999,,,,,-156.39996855E-6,-79.999998212E-3,,,,,-156.39996855E-6,-79.999998212E-3,,,,,-156.39996855E-6,0.0,
,,,-155.99996550E-6,1.4399999,,,,,-155.99996550E-6,0.0,,,,,-155.99996550E-6,-159.99999642E-3,,,,,-155.99996550E-6,79.999998212E-3,
,,,-155.59997701E-6,1.5200000,,,,,-155.59997701E-6,0.0,,,,,-155.59997701E-6,-79.999998212E-3,,,,,-155.59997701E-6,-159.99999642E-3,
,,,-155.19997396E-6,1.4399999,,,,,-155.19997396E-6,0.0,,,,,-155.19997396E-6,79.999998212E-3,,,,,-155.19997396E-6,0.0,
,,,-154.79997091E-6,1.5200000,,,,,-154.79997091E-6,0.0,,,,,-154.79997091E-6,0.0,,,,,-154.79997091E-6,-79.999998212E-3,
,,,-154.39996787E-6,1.4399999,,,,,-154.39996787E-6,79.999998212E-3,,,,,-154.39996787E-6,-79.999998212E-3,,,,,-154.39996787E-6,0.0,
,,,-153.99996482E-6,1.4399999,,,,,-153.99996482E-6,79.999998212E-3,,,,,-153.99996482E-6,-79.999998212E-3,,,,,-153.99996482E-6,0.0,
,,,-153.59997633E-6,1.4399999,,,,,-153.59997633E-6,79.999998212E-3,,,,,-153.59997633E-6,0.0,,,,,-153.59997633E-6,0.0,
,,,-153.19997328E-6,1.5200000,,,,,-153.19997328E-6,0.0,,,,,-153.19997328E-6,-79.999998212E-3,,,,,-153.19997328E-6,79.999998212E-3,
,,,-152.79997024E-6,1.3600000,,,,,-152.79997024E-6,0.0,,,,,-152.79997024E-6,0.0,,,,,-152.79997024E-6,79.999998212E-3,
,,,-152.39996719E-6,1.3600000,,,,,-152.39996719E-6,0.0,,,,,-152.39996719E-6,-159.99999642E-3,,,,,-152.39996719E-6,-79.999998212E-3,
,,,-151.99997870E-6,1.3600000,,,,,-151.99997870E-6,159.99999642E-3,,,,,-151.99997870E-6,-79.999998212E-3,,,,,-151.99997870E-6,0.0,
,,,-151.59997565E-6,1.3600000,,,,,-151.59997565E-6,0.0,,,,,-151.59997565E-6,0.0,,,,,-151.59997565E-6,0.0,
,,,-151.19997261E-6,1.4399999,,,,,-151.19997261E-6,0.0,,,,,-151.19997261E-6,0.0,,,,,-151.19997261E-6,0.0,
,,,-150.79996956E-6,1.4399999,,,,,-150.79996956E-6,0.0,,,,,-150.79996956E-6,-79.999998212E-3,,,,,-150.79996956E-6,-79.999998212E-3,
,,,-150.39996651E-6,1.4399999,,,,,-150.39996651E-6,79.999998212E-3,,,,,-150.39996651E-6,-79.999998212E-3,,,,,-150.39996651E-6,0.0,
,,,-149.99997802E-6,1.4399999,,,,,-149.99997802E-6,0.0,,,,,-149.99997802E-6,-159.99999642E-3,,,,,-149.99997802E-6,0.0,
,,,-149.59997497E-6,1.4399999,,,,,-149.59997497E-6,0.0,,,,,-149.59997497E-6,-79.999998212E-3,,,,,-149.59997497E-6,79.999998212E-3,
,,,-149.19997193E-6,1.4399999,,,,,-149.19997193E-6,79.999998212E-3,,,,,-149.19997193E-6,0.0,,,,,-149.19997193E-6,0.0,
,,,-148.79996888E-6,1.4399999,,,,,-148.79996888E-6,79.999998212E-3,,,,,-148.79996888E-6,-159.99999642E-3,,,,,-148.79996888E-6,0.0,
